PROP_MAN 11.0
2017         0.000  14212800.000   1296000.000  M50 FT FPS SEC
 14801160.000  -21625509.182061   -3292393.400343    4122893.742586  -1210.069412 -16205.365769 -19200.882136  922015.1
 14801400.000  -21121460.369513   -7013729.596852    -580052.160495   5384.451809 -14615.407686 -19748.972798  922015.1
 14801640.000  -19072771.999675  -10222147.529436   -5240467.832358  11582.505714 -11957.584489 -18848.872165  922015.1
 14801880.000  -15630129.413563  -12683489.957292   -9516820.654155  16929.362142  -8428.409108 -16568.599215  922015.1
 14802120.000  -11046205.155247  -14218760.251239  -13096344.841065  21035.262080  -4287.879550 -13078.130299  922015.1
 14802360.000   -5656514.892776  -14716939.060518  -15717925.028953  23603.573816    161.134610  -8634.945607  922015.1
 14802600.000     145469.425894  -14142600.018195  -17190769.010400  24450.528417   4595.431168  -3563.845613  922015.1
 14802840.000    5936896.254210  -12538032.797170  -17407758.512676  23516.219326   8694.296450   1766.811748  922015.1
 14803080.000   11295785.680307  -10019998.775417  -16352863.108023  20867.645229  12161.379329   6970.696024  922015.1
 14803320.000   15831073.331453   -6771449.852466  -14102314.384767  16694.153888  14744.574960  11669.610816  922015.1
 14803560.000   19210756.921171   -3028702.128672  -10819517.271748  11295.950621  16254.105631  15519.675487  922015.1
 14803800.000   21186289.129506     935351.134487   -6743748.004605   5064.420457  16576.916386  18236.503329  922015.1
 14804040.000   21611394.619407    4830910.660997   -2173145.511677  -1544.630852  15686.422910  19617.279018  922015.1
 14804280.000   20453607.271364    8372622.277898    2557024.000890  -8044.631656  13646.194824  19557.668665  922015.1
 14804520.000   17797213.875418   11300888.531308    7099285.978477 -13955.584908  10606.054954  18061.087594  922015.1
 14804760.000   13837109.564067   13401354.335532   11120026.724698 -18841.855826   6790.640281  15238.823727  922015.1
 14805000.000    8864003.532930   14520782.579296   14324420.784656 -22345.609651   2481.233796  11300.521424  922015.1
 14805240.000    3242482.885816   14578095.042369   16478091.352422 -24212.588263  -2005.936519   6536.908710  922015.1
 14805480.000   -2616062.213285   13569934.314489   17423996.431901 -24309.166309  -6343.497955   1297.619879  922015.1
 14805720.000   -8283526.569860   11570487.333281   17093466.744852 -22630.159842 -10216.315034  -4034.981743  922015.1
 14805960.000  -13345967.442482    8725920.351056   15510877.658873 -19298.023828 -13343.199992  -9072.377591  922015.1
 14806200.000  -17433378.461243    5243835.170355   12791873.452146 -14554.358664 -15496.359793 -13446.973933  922015.1
 14806440.000  -20246509.104453    1378443.718431    9135213.039342  -8744.014991 -16517.593294 -16837.907004  922015.1
 14806680.000  -21579022.413848   -2587746.663537    4808619.462692  -2291.791268 -16331.022792 -18995.109110  922015.1
 14806920.000  -21333086.998608   -6364639.585390     129296.253893   4328.522088 -14949.841701 -19759.092015  922015.1
 14807160.000  -19526904.941447   -9676041.972233   -4559517.420999  10629.991311 -12476.033964 -19073.872922  922015.1
 14807400.000  -16293369.088998  -12280191.150209   -8914115.433469  16150.005235  -9092.638295 -16991.536667  922015.1
 14807640.000  -11869893.903165  -13987562.268832  -12615878.846632  20485.628514  -5048.992162 -13667.524824  922015.1
 14807880.000   -6580418.751099  -14674520.699177  -15394655.999443  23323.083402   -641.315847  -9347.478699  922015.1
 14808120.000    -811259.217137  -14291911.086482  -17048155.750525  24459.089438   3809.846862  -4347.604925  922015.1
 14808360.000    5017040.597439  -12868133.432402  -17456135.933877  23813.061279   7982.457886    968.670876  922015.1
 14808600.000   10479828.241360  -10506858.544779  -16588719.707423  21431.424998  11574.854179   6216.015336  922015.1
 14808840.000   15178591.672724   -7379641.664779  -14508530.128644  17484.430128  14326.248807  11013.353871  922015.1
 14809080.000   18769543.665164   -3713881.940039  -11366503.691099  12255.501342  16034.837627  15010.133280  922015.1
 14809320.000   20988786.025571     223215.221032   -7391517.793644   6123.341150  16572.994646  17911.409896  922015.1
 14809560.000   21672243.492019    4143904.859462   -2874234.314451   -463.892278  15898.539005  19500.842309  922015.1
 14809800.000   20768477.692851    7761079.012131    1854076.024026  -7021.639600  14059.080733  19658.738244  922015.1
 14810040.000   18343044.612848   10809634.578317    6446118.499417 -13065.835872  11189.357912  18372.276758  922015.1
 14810280.000   14573814.668330   13066336.816776   10564589.808217 -18150.765623   7501.244784  15736.972695  922015.1
 14810520.000    9737517.811986   14366426.472280   13907399.803877 -21903.556687   3266.872786  11948.680330  922015.1
 14810760.000    4188817.796424   14615573.369500   16229952.313784 -24051.467688  -1202.767403   7287.423813  922015.1
 14811000.000   -1666118.488868   13796409.734430   17362808.310260 -24440.330497  -5581.287275   2095.483323  922015.1
 14811240.000   -7399365.854483   11969386.084617   17223647.004357 -23043.819397  -9550.429771  -3247.842225  922015.1
 14811480.000  -12592171.600017    9268143.203002   15822921.413591 -19964.127744 -12822.006909  -8353.262753  922015.1
 14811720.000  -16865085.001089    5889863.159929   13263025.423665 -15424.731277 -15157.841924 -12848.351925  922015.1
 14811960.000  -19905416.118111    2081140.163391    9731063.067782  -9755.387202 -16386.856007 -16403.812506  922015.1
 14812200.000  -21490247.882183   -1879768.241884    5485553.492631  -3370.081106 -16418.064412 -18757.738221  922015.1
 14812440.000  -21503193.714376   -5703209.963956     837673.029311   3262.801573 -15248.288026 -19736.037525  922015.1
 14812680.000  -19943395.177417   -9109551.061810   -3871635.565583   9655.169334 -12963.839372 -19266.629738  922015.1
 14812920.000  -16925662.438691  -11850012.319654   -8297101.148621  15337.489876  -9733.731791 -17385.647961  922015.1
 14813160.000  -12671648.965397  -13725016.050778  -12114824.472864  19894.557103  -5796.242809 -14233.753585  922015.1
 14813400.000   -7493002.004567  -14598640.760503  -15046086.434144  22996.149112  -1440.084173 -10044.124878  922015.1
 14813640.000   -1768082.218345  -14408117.566857  -16877409.759287  24419.535371   3017.616905  -5123.783522  922015.1
 14813880.000    4085689.049063  -13167926.056606  -17475619.690903  24063.587926   7254.102297    169.238359  922015.1
 14814120.000    9641817.884056  -10968439.763776  -16797055.703234  21954.063119  10963.196068   5451.270770  922015.1
 14814360.000   14495099.515870   -7969457.428327  -14890629.642846  18241.684637  13875.845731  10338.939147  922015.1
 14814600.000   18290643.319292   -4388995.328411  -11894597.074106  13192.836421  15778.878813  14475.449379  922015.1
 14814840.000   20749750.019529    -487905.719757   -8027083.090718   7172.602567  16530.838760  17556.122067  922015.1
 14815080.000   21690802.350961    3448838.049817   -3570721.290834    620.168983  16073.658424  19351.649523  922015.1
 14815320.000   21043398.615038    7132976.193406    1147793.935999  -5982.531705  14438.556441  19726.829933  922015.1
 14815560.000   18854248.113445   10294489.242110    5781915.217601 -12148.083466  11745.417260  18652.678357  922015.1
 14815800.000   15283829.315393   12701864.733467    9991241.279680 -17421.996825   8193.015148  16208.970698  922015.1
 14816040.000   10594248.710648   14179240.758926   13466946.423615 -21417.162139   4043.358698  12577.254320  922015.1
 14816280.000    5129484.856817   14619246.922350   15954601.093177 -23842.591782   -398.507585   8026.220745  922015.1
 14816520.000    -710318.726834   13990569.228954   17272642.301595 -24523.825830  -4807.862335   2890.418918  922015.1
 14816760.000   -6498271.985353   12339798.216295   17325204.186233 -23413.400190  -8864.035829  -2454.868122  922015.1
 14817000.000  -11811609.513298    9787768.867756   16108751.613175 -20592.851417 -12272.551999  -7620.012654  922015.1
 14817240.000  -16262116.176648    6520795.210325   13712247.353400 -16266.922298 -14785.443530 -12228.360280  922015.1
 14817480.000  -19524187.842460    2777318.351927   10310841.615638 -10749.698943 -16218.905238 -15942.537973  922015.1
 14817720.000  -21358730.924612   -1169213.738434    6153467.644156  -4443.940401 -16466.991063 -18489.108863  922015.1
 14817960.000  -21631105.374531   -5030255.704879    1544785.335872   2188.139394 -15510.790754 -19680.090973  922015.1
 14818200.000  -20321355.082743   -8523437.863627   -3177196.075797   8658.960777 -13420.497799 -19427.460702  922015.1
 14818440.000  -17525908.231858  -11393549.399097   -7666214.499513  14492.685074 -10350.800714 -17751.115565  922015.1
 14818680.000  -13450181.333865  -13431453.201383  -11593630.693412  19262.689542  -6528.324338 -14776.719274  922015.1
 14818920.000   -8392880.660630  -14489282.070283  -14672616.990054  22622.893103  -2233.639880 -10724.621401  922015.1
 14819160.000   -2723635.371588  -14490834.654816  -16678872.763033  24331.611970   2220.289974  -5892.142360  922015.1
 14819400.000    3144095.514077  -13436662.590988  -17466484.042059  24267.129727   6510.649562   -631.165219  922015.1
 14819640.000    8782803.402790  -11403699.253030  -16978067.425779  22434.558771  10327.412711   4676.754196  922015.1
 14819880.000   13781391.562149   -8539656.127941  -15248750.494285  18964.799650  13394.046611   9646.580290  922015.1
 14820120.000   17774554.976293   -5052673.837285  -12403873.963236  14106.577196  15486.531610  13915.962011  922015.1
 14820360.000   20469325.408736   -1196674.279370   -8650432.914056   8210.715529  16449.836972  17170.954661  922015.1
 14820600.000   21666924.248045    2746794.856777   -4262568.011641   1706.806485  16210.470322  19169.638809  922015.1
 14820840.000   21278129.806397    6489118.069812     438203.231673  -4927.498771  14783.667572  19761.960737  922015.1
 14821080.000   19330511.627759    9756049.500662    5106730.969548 -11202.812549  12273.286485  18902.432404  922015.1
 14821320.000   15966740.587212   12308255.232459    9400037.747387 -16655.770933   8864.637245  16654.724147  922015.1
 14821560.000   11433797.225109   13959233.440307   13003089.808396 -20886.105006   4809.524521  13186.154041  922015.1
 14821800.000    6064185.200187   14588892.063668   15652066.547834 -23585.561086    406.015490   8753.340955  922015.1
 14822040.000     251130.159345   14152005.441903   17153511.712107 -24559.228004  -4023.920788   3682.272866  922015.1
 14822280.000   -5580331.155134   12681157.585468   17398129.727481 -23738.327864  -8157.765609  -1656.052228  922015.1
 14822520.000  -11004228.677161   10284094.338179   16368369.981210 -21183.620918 -11695.341683  -6872.610222  922015.1
 14822760.000  -15624293.196306    7135839.930480   14139542.243135 -17080.480612 -14379.391909 -11587.050153  922015.1
 14823000.000  -19102564.336827    3466169.939480   10874521.799046 -11726.769833 -16013.700331 -15454.339857  922015.1
 14823240.000  -21184160.149381    -456881.544193    6812215.705093  -5512.979993 -16477.719889 -18189.949768  922015.1
 14823480.000  -21716346.748557   -4346487.446836    2250305.954402   1105.367492 -15736.641924 -19591.882939  922015.1
 14823720.000  -20660152.905866   -7918193.202773   -2476642.501100   7641.821268 -13844.975121 -19556.837442  922015.1
 14823960.000  -18093369.965622  -10911008.906469   -7022013.073098  13615.999110 -10942.502146 -18088.358778  922015.1
 14824200.000  -14204664.088262  -13106729.554271  -11052934.888867  18590.359262  -7243.648146 -15296.637543  922015.1
 14824440.000   -9279176.709570  -14345904.892666  -14274902.482034  22203.401569  -3020.307320 -11388.888540  922015.1
 14824680.000   -3677060.879952  -14539132.481072  -16453136.341758  24195.038456   1419.377129  -6652.267202  922015.1
 14824920.000    2193021.942802  -13673077.973265  -17429209.900749  24423.178599   5753.429691  -1432.004495  922015.1
 14825160.000    7903387.660200  -11811081.873152  -17132080.557711  22872.100953   9668.543440   3893.218294  922015.1
 14825400.000   13037844.100469   -9088487.488518  -15583013.256033  19652.701009  12881.413769   8937.225676  922015.1
 14825640.000   17221373.564265   -5703098.016695  -12894216.126029  14995.470545  15157.824147  13332.680120  922015.1
 14825880.000   20147289.789925   -1901312.620638   -9261213.085819   9236.290173  16329.645759  16756.863050  922015.1
 14826120.000   21600006.484674    2039437.385919   -4949178.315212   2794.094086  16308.229067  18955.825528  922015.1
 14826360.000   21471568.525916    5830856.430779    -273907.522628  -3858.575056  15092.559787  19764.642259  922015.1
 14826600.000   19770349.323819    9195158.020984    4421421.269280 -10231.195340  12770.826253  19121.759309  922015.1
 14826840.000   16620774.590253   11885858.406837    8791892.229349 -15853.457769   9514.018153  17074.361240  922015.1
 14827080.000   12254041.056087   13706191.731993   12516693.550257 -20311.791639   5562.694220  13774.778434  922015.1
 14827320.000    6990555.073968   14523584.418190   15322982.518909 -23280.866832   1207.705397   9467.572011  922015.1
 14827560.000    1215853.178824   14279082.054512   17005744.688414 -24546.260706  -3232.249927   4469.694948  922015.1
 14827800.000   -4647787.149002   12991212.077311   17442370.088038 -24017.732282  -7433.952344   -853.246531  922015.1
 14828040.000  -10171961.375466   10754379.170164   16601258.158576 -21734.738326 -11092.053946  -6112.964874  922015.1
 14828280.000  -14953065.195469    7731944.099245   14543961.879437 -17863.145854 -13940.614002 -10926.029118  922015.1
 14828520.000  -18641401.183782    4144494.227492   11420818.252909 -12683.925794 -15771.513639 -14940.353666  922015.1
 14828760.000  -20966740.813377     254047.851582    7460302.266979  -6574.486573 -16449.860419 -17860.940155  922015.1
 14829000.000  -21758447.181055   -3654941.414250    2952589.441750     17.547008 -15924.996653 -19471.994347  922015.1
 14829240.000  -20958486.993023   -7296543.568359   -1771697.415995   6607.490043 -14235.438320 -19654.644729  922015.1
 14829480.000  -18625877.964776  -10404566.569513   -6366081.685551  12710.868751 -11506.145395 -18396.421063  922015.1
 14829720.000  -14932167.012673  -12752295.674210  -10494006.882737  17880.430034  -7938.924902 -15791.875943  922015.1
 14829960.000  -10148341.833320  -14169108.688681  -13853740.925908  21739.912894  -3796.279170 -12034.605436  922015.1
 14830200.000   -4624391.235771  -14552644.343888  -16200363.382373  24011.023034    619.087364  -7401.218679  922015.1
 14830440.000    1236572.448102  -13875782.350332  -17363186.692107  24531.641482   4986.676072  -2229.834128  922015.1
 14830680.000    7007491.506023  -12188187.982156  -17257634.283703  23265.214616   8990.782103   3104.279875  922015.1
 14830920.000   12267836.294666   -9612579.074776  -15891085.154628  20302.360385  12341.767734   8214.480649  922015.1
 14831160.000   16633573.705755   -6336070.067893  -13362450.931074  15855.020713  14795.741556  12728.950143  922015.1
 14831400.000   19784876.648943   -2597049.241244   -9855510.200838  10243.509131  16171.983612  16316.603607  922015.1
 14831640.000   21489781.833855    1331753.351155   -5626106.014615   3875.529925  16367.025767  18711.843772  922015.1
 14831880.000   21621865.959521    5163027.745147    -983831.758875  -2782.442953  15363.875014  19735.412592  922015.1
 14832120.000   20170303.067317    8616110.810721    3730645.067858  -9239.716086  13234.791588  19309.567870  922015.1
 14832360.000   17241129.848807   11438001.896801    8171008.838609 -15019.636897  10136.556836  17465.388686  922015.1
 14832600.000   13049305.187310   13422281.507334   12011278.853074 -19697.004403   6297.918922  14339.978045  922015.1
 14832840.000    7902429.084312   14424295.968021   14970032.142345 -22929.766500   2001.535294  10165.044957  922015.1
 14833080.000    2177635.181645   14371568.270551   16831016.700531 -24483.950047  -2437.697769   5248.321943  922015.1
 14833320.000   -3706368.755015   13268673.527982   17458612.969455 -24248.730590  -6696.494438    -50.201813  922015.1
 14833560.000   -9319707.051131   11196524.860632   16807277.991743 -22242.204388 -10465.540414  -5344.249181  922015.1
 14833800.000  -14252263.483900    8306476.719269   14924689.564899 -18610.105835 -13470.659073 -10247.777322  922015.1
 14834040.000  -18143328.015225    4809457.271652   11948403.046047 -13616.016079 -15492.527377 -14402.335493  922015.1
 14834280.000  -20707885.849522     960839.510831    8096103.388264  -7623.614246 -16382.455683 -17502.753404  922015.1
 14834520.000  -21757772.333547   -2958031.449248    3649980.529018  -1071.523956 -16074.238248 -19320.121425  922015.1
 14834760.000  -21215953.016733   -6660495.672534   -1063883.502900   5558.668604 -14590.215344 -19720.146692  922015.1
 14835000.000  -19122470.499250   -9875839.649575   -5699717.611218  11779.218544 -12040.170371 -18674.151424  922015.1
 14835240.000  -15631362.162316  -12369416.149886   -9917835.553783  17134.040065  -8612.773592 -16261.051038  922015.1
 14835480.000  -10998861.617291  -13959856.328398  -13409790.362387  21232.890020  -4560.426143 -12660.434717  922015.1
 14835720.000   -5564046.325236  -14532084.093012  -15920903.711234  23779.677455   -179.594335  -8137.736019  922015.1
 14835960.000     276306.746770  -14045251.480557  -17268467.273582  24592.206037   4211.392362  -3023.458242  922015.1
 14836200.000    6096546.259596  -12535273.325919  -17354512.235723  23613.184863   8294.916183   2310.959333  922015.1
 14836440.000   11472598.295677  -10112017.672711  -16172548.477589  20912.823967  11775.771644   7478.961974  922015.1
 14836680.000   16012143.464684   -6951516.587800  -13808074.507503  16684.202107  14400.979358  12104.908245  922015.1
 14836920.000   19382825.528862   -3283632.597460  -10432816.167076  11231.308051  15977.630944  15850.115613  922015.1
 14837160.000   21336712.921922     624184.505198   -6292870.201023   4949.844227  16387.637096  18437.498655  922015.1
 14837400.000   21729167.300724    4486250.378094   -1691175.915702  -1700.411862  15598.337758  19673.752376  922015.1
 14837640.000   20530201.671609    8019712.511606    3034670.902771  -8229.827420  13666.001914  19465.392876  922015.1
 14837880.000   17827208.417800   10965645.535423    7537525.281109 -14156.314438  10732.602943  17827.050359  922015.1
 14838120.000   13818534.789435   13108458.900547   11486745.406518 -19043.411053   7014.847971  14880.594787  922015.1
 14838360.000    8798406.342399   14291853.505500   14592844.714206 -22533.590231   2786.789011  10844.697227  922015.1
 14838600.000    3134746.312351   14430050.280349   16628695.511111 -24373.670737  -1641.655407   6016.912659  922015.1
 14838840.000   -2758057.898739   13513704.476938   17445855.778260 -24431.871499  -5947.397925    751.286265  922015.1
 14839080.000   -8449450.352316   11610207.106695   16985003.501558 -22705.588354  -9817.834784  -4568.088308  922015.1
 14839320.000  -13523682.858926    8858601.418627   15279935.917445 -19320.135818 -12971.761625  -9553.701408  922015.1
 14839560.000  -17609736.375602    5459687.013226   12455205.744634 -14520.966885 -15178.911036 -13841.225082  922015.1
 14839800.000  -20408385.277544    1661648.193163    8717369.202181  -8657.450240 -16277.193910 -17115.913386  922015.1
 14840040.000  -21714343.708791   -2257904.659873    4340167.364658  -2158.446293 -16185.154040 -19136.197456  922015.1
 14840280.000  -21431756.803989   -6012268.063055    -355418.113858   4498.655303 -14909.104243 -19752.659693  922015.1
 14840520.000  -19581597.828304   -9326883.768812   -5024929.415867  10824.028836 -12543.379486 -18920.479581  922015.1
 14840760.000  -16300063.732879  -11959748.752108   -9326122.796959  16353.465474  -9263.120878 -16702.686744  922015.1
 14841000.000  -11828123.143730  -13719239.966460  -12944361.411719  20683.598059  -5310.194285 -13264.651537  922015.1
 14841240.000   -6493234.134479  -14477913.210452  -15615648.640287  23501.238387   -974.045275  -8860.097617  922015.1
 14841480.000    -685017.457138  -14181345.676740  -17145547.971287  24604.411782   3429.957798  -3811.273980  922015.1
 14841720.000    5173122.350963  -12851653.976815  -17422824.905601  23914.875487   7583.085638   1514.855967  922015.1
 14841960.000   10654346.616927  -10585657.903732  -16427140.965040  21482.310473  11185.099919   6732.181361  922015.1
 14842200.000   15358799.751843   -7547961.530538  -14230482.068591  17480.667191  13974.573208  11461.813282  922015.1
 14842440.000   18942271.444617   -3959423.611951  -10992296.716032  12197.297586  15746.961443  15358.037122  922015.1
 14842680.000   21141392.625793     -81582.338851   -6948537.360313   6014.875824  16370.126005  18133.058437  922015.1
 14842920.000   21793544.038943    3802173.926829   -2394966.036188   -614.645052  15795.502303  19579.671660  922015.1
 14843160.000   20849647.605204    7407435.052924    2334421.637982  -7203.178935  14063.488280  19588.834901  922015.1
 14843400.000   18378298.812558   10470015.455442    6892257.029358 -13264.542595  11301.150631  18158.912093  922015.1
 14843640.000   14560777.193866   12765714.242702   10943800.608017 -18352.014095   7712.453861  15396.092195  922015.1
 14843880.000    9677342.337826   14126958.966871   14191955.101836 -22092.767941   3562.155253  11505.686875  922015.1
 14844120.000    4086031.081715   14454941.005059   16399146.898559 -24215.251113   -845.171497   6774.983213  922015.1
 14844360.000   -1803979.755318   13726462.955046   17404379.719730 -24567.066556  -5187.862240   1550.860703  922015.1
 14844600.000   -7562248.375872   11995271.501772   17134588.123852 -23124.319334  -9150.201855  -3785.178617  922015.1
 14844840.000  -12768183.670831    9387926.626020   15609694.837462 -19992.282576 -12444.612259  -8844.343745  922015.1
 14845080.000  -17041268.073243    6094669.334913   12941119.449146 -15397.889460 -14831.049250 -13257.348737  922015.1
 14845320.000  -20068671.271462    2355888.672705    9323936.773275  -9675.121483 -16134.307259 -16700.570885  922015.1
 14845560.000  -21628377.743708   -1555190.844956    5022975.548536  -3242.305658 -16257.887114 -18920.158915  922015.1
 14845800.000  -21605906.102502   -5352515.379439     353562.305271   3428.289082 -15192.167063 -19751.950696  922015.1
 14846040.000  -20003090.149795   -8758359.631256   -4341768.194765   9845.894252 -13015.838880 -19134.970807  922015.1
 14846280.000  -16937969.780524  -11523977.715000   -8718812.034441  15539.216726  -9890.089101 -17116.322825  922015.1
 14846520.000  -12635702.205440  -13447962.171553  -12457280.429019  20092.490062  -6045.559236 -13846.708154  922015.1
 14846760.000   -7411457.173327  -14390811.285568  -15284301.151521  23175.892399  -1764.091313  -9567.853210  922015.1
 14847000.000   -1646893.548359  -14284680.671545  -16994044.512768  24568.144157   2642.693358  -4593.064904  922015.1
 14847240.000    4237690.269377  -13137861.496218  -17462181.886819  24170.165089   6855.689702    715.842448  922015.1
 14847480.000    9813527.792285  -11033913.272748  -16654511.403935  22010.695074  10570.321818   5973.959532  922015.1
 14847720.000   14673947.115143   -8125675.782211  -14629369.587161  18244.166579  13517.150419  10799.461960  922015.1
 14847960.000   18463531.081016   -4624538.816375  -11533707.897549  13140.991577  15480.601272  14840.063244  922015.1
 14848200.000   20904006.901596    -785540.207269   -7592955.935768   7070.116635  16314.870443  17798.044977  922015.1
 14848440.000   21815099.951381    3110892.746664   -3095158.816971    474.583389  15955.786746  19452.850565  922015.1
 14848680.000   21128641.913332    6779471.686248    1629884.044019  -6160.355510  14427.590413  19679.670174  922015.1
 14848920.000   18894252.780663    9951348.432111    6235122.326128 -12344.890159  11842.211855  18460.631168  922015.1
 14849160.000   15275792.055476   12394264.591856   10382289.347007 -17623.037403   8390.620386  15886.274269  922015.1
 14849400.000   10538935.427299   13929808.842342   13767189.078768 -21607.702550   4327.534958  12147.968640  922015.1
 14849640.000    5031071.707733   14446376.093246   16142137.066255 -24009.083981    -48.651029   7522.067266  922015.1
 14849880.000    -844594.915343   13906988.355716   17333844.821130 -24654.392695  -4418.253329   2348.237174  922015.1
 14850120.000   -6658602.386818   12351633.376962   17255651.011998 -23498.616344  -8463.420585  -2995.696735  922015.1
 14850360.000  -11986278.430018    9894120.935464   15913501.132934 -20626.348294 -11890.395101  -8120.270271  922015.1
 14850600.000  -16438299.654415    6713814.637839   13405497.628778 -16245.893790 -14449.802508 -12651.529762  922015.1
 14850840.000  -19688875.723674    3042822.167736    9914969.588020 -10675.508290 -15954.191340 -16257.481870  922015.1
 14851080.000  -21499724.255422    -850675.340122    5697408.293391  -4321.884185 -16292.426806 -18672.578737  922015.1
 14851320.000  -21737946.578139   -4681968.588318    1061954.723807   2348.843197 -15438.964343 -19718.305858  922015.1
 14851560.000  -20386200.484666   -8170846.400294   -3651379.434069   8845.993637 -13456.689999 -19317.688423  922015.1
 14851800.000  -17544085.133170  -11062430.214380   -8097025.261537  14692.142327 -10492.462370 -17501.714097  922015.1
 14852040.000  -13420455.938023  -13146034.125126  -11949591.117769  19459.980644  -6765.150669 -14406.235292  922015.1
 14852280.000   -8317511.879946  -14270452.044455  -14927786.667956  22803.663891  -2548.330874 -10260.372469  922015.1
 14852520.000   -2608173.522083  -14354620.850873  -16814716.323620  24482.941714   1850.760765  -5368.088965  922015.1
 14852760.000    3291232.273446  -13393024.480114  -17473162.514061  24378.140277   6113.489771    -85.375348  922015.1
 14853000.000    8950885.959119  -11455790.428801  -16855103.447876  22496.994930   9931.725139   5204.731769  922015.1
 14853240.000   13958109.107436   -8683630.297410  -15005080.141306  18973.828670  13028.725657  10118.319900  922015.1
 14853480.000   17946902.469362   -5277984.710993  -12057252.283116  14061.343787  15178.202571  14296.848819  922015.1
 14853720.000   20624592.319518   -1486830.772516   -8226184.216938   8114.460979  16221.130331  17432.962752  922015.1
 14853960.000   21793619.302939    2413052.256756   -3791733.180852   1566.390216  16078.178199  19293.420305  922015.1
 14854200.000   21366819.555079    6136225.101778     921110.069385  -5101.820087  14757.335561  19738.087872  922015.1
 14854440.000   19374592.161218    9409825.556120    5566229.602665 -11397.902147  12354.885700  18732.465747  922015.1
 14854680.000   15962936.146373   11994049.400039    9802364.017268 -16857.244602   9048.188798  16351.172520  922015.1
 14854920.000   11382382.029402   13700031.920833   13318674.465537 -21078.909618   5081.529551  12771.351635  922015.1
 14855160.000    5968972.967817   14403653.986707   15857746.309699 -23755.507108    746.589950   8257.939258  922015.1
 14855400.000     119120.019582   14054274.084954   17234218.325338 -24694.084827  -3639.787439   3142.611540  922015.1
 14855640.000   -5739483.509728   12678033.634393   17347923.608216 -23828.248051  -7758.367575  -2200.649696  922015.1
 14855880.000  -11178863.835271   10375724.428855   16190857.497706 -21221.907110 -11309.977381  -7382.416552  922015.1
 14856120.000  -15801575.731011    7315433.699791   13847616.370630 -17064.100145 -14036.202160 -12024.788651  922015.1
 14856360.000  -19269429.065494    3720526.333109   10489472.374158 -11656.856241 -15737.656204 -15787.841170  922015.1
 14856600.000  -21328297.117352    -146391.739013    6362176.529584  -5394.670688 -16288.839152 -18394.677540  922015.1
 14856840.000  -21827125.375594   -4002569.150842    1768202.961845   1263.311944 -15648.639941 -19652.671686  922015.1
 14857080.000  -20729434.776191   -7565970.673818   -2955482.534221   7827.445068 -13864.208003 -19469.019408  922015.1
 14857320.000  -18116177.869257  -10576227.526758   -7462497.826665  13815.242552 -11067.768162 -17858.570227  922015.1
 14857560.000  -14179481.840752  -12813917.187404  -11422853.301327  18788.603759  -7466.005323 -14942.051785  922015.1
 14857800.000   -9207964.261716  -14116549.035465  -14547284.217193  22386.442266  -3323.491044 -10935.673191  922015.1
 14858040.000   -3565072.638359  -14390057.806244  -16608167.430797  24349.744552   1057.687743  -6133.555143  922015.1
 14858280.000    2337605.854298  -13615195.030337  -17455633.642288  24538.461011   5359.901048   -885.494073  922015.1
 14858520.000    8070028.249890  -11848567.446702  -17027954.922371  22939.442807   9272.259954   4428.026728  922015.1
 14858760.000   13214317.819661   -9218493.153859  -15355834.811521  19666.716643  12511.414967   9421.586018  922015.1
 14859000.000   17394621.154386   -5916020.240039  -12560436.287685  14954.648944  14841.066459  13731.189411  922015.1
 14859240.000   20304379.500138   -2181520.250528   -8845114.757165   9143.263453  16089.107831  17040.050830  922015.1
 14859480.000   21729149.439617    1712464.528743   -4481163.056090   2655.667144  16161.464192  19102.578798  922015.1
 14859720.000   21563013.013313    5481062.875543     211750.322828  -4032.397520  15050.292017  19763.924030  922015.1
 14859960.000   19817098.542939    8848132.152419    4889052.860051 -10427.458568  12836.002885  18973.129985  922015.1
 14860200.000   16619205.225370   11566964.826216    9207078.842898 -16057.326857   9681.830253  16788.673722  922015.1
 14860440.000   12204146.071845   13438722.648772   12848881.888865 -20508.126523   5820.768454  13373.074518  922015.1
 14860680.000    6895921.844849   14327043.424544   15547717.276998 -23455.009415   1537.062355   8979.364823  922015.1
 14860920.000    1083411.638270   14167772.770368   17106475.411468 -24685.232961  -2855.675330   3930.925689  922015.1
 14861160.000   -4808320.594365   12973225.799490   17411668.237184 -24111.443389  -7037.626381  -1403.021885  922015.1
 14861400.000  -10348828.624309   10830977.229564   16441319.973922 -21776.285108 -10705.003911  -6633.529619  922015.1
 14861640.000  -15133297.606805    7897479.337953   14266456.520155 -17849.482911 -13591.069377 -11379.157257  922015.1
 14861880.000  -18811789.908474    4386827.103790   11046044.030155 -12616.065317 -15484.994619 -15292.787463  922015.1
 14862120.000  -21114816.387850     555433.243486    7015714.352299  -6457.591380 -16247.307448 -18086.691043  922015.1
 14862360.000  -21873430.914004   -3316582.878564    2470790.374103    174.688803 -15821.351237 -19554.426250  922015.1
 14862600.000  -21032078.594194   -6946024.209915   -2255362.208177   6793.101469 -14238.404102 -19587.668720  922015.1
 14862840.000  -18652877.345933  -10067628.900185   -6816142.649842  12911.117017 -11615.685150 -18185.132282  922015.1
 14863080.000  -14910825.586898  -12453718.183296  -10877528.349200  18080.538640  -8147.105156 -15452.168175  922015.1
