PROP_MAN 11.0
2017         0.000  14043206.982   1296000.000  M50 FT FPS SEC
 14566680.000   -8015535.748095   11209795.243414   17457649.284028 -21184.615239 -13524.129208  -1034.827996  922015.1
 14566920.000  -12745130.606192    7594294.131989   16573048.913638 -17986.954498 -16420.387798  -6291.642278  922015.1
 14567160.000  -16543811.351230    3424139.882290   14474494.084915 -13474.217450 -18117.900116 -11089.140574  922015.1
 14567400.000  -19133563.448586    -996166.829879   11315240.313653  -7974.056933 -18492.007881 -15076.350457  922015.1
 14567640.000  -20324335.902087   -5343581.576678    7326355.957303  -1887.646401 -17513.945801 -17959.891460  922015.1
 14567880.000  -20028404.410721   -9300084.573434    2800093.747182   4338.743368 -15254.386562 -19526.694648  922015.1
 14568120.000  -18267223.328948  -12576219.980580   -1931573.347154  10247.378296 -11879.260922 -19661.030888  922015.1
 14568360.000  -15169990.212740  -14932611.122527   -6521578.574124  15403.835117  -7637.318767 -18353.717893  922015.1
 14568600.000  -10964003.301287  -16197698.103271  -10633624.951889  19430.414934  -2841.252710 -15703.056506  922015.1
 14568840.000   -5957448.656577  -16280206.323575  -13967123.313684  22034.830769   2156.995902 -11906.135780  922015.1
 14569080.000    -516307.149172  -15175341.750829  -16279068.812066  23030.393558   6993.189755  -7242.478256  922015.1
 14569320.000    4962532.612615  -12964576.162391  -17401306.070648  22347.406385  11316.906878  -2052.455050  922015.1
 14569560.000   10079897.062585   -9809373.574330  -17252251.398138  20036.418668  14815.768654   3287.153735  922015.1
 14569800.000   14462802.202809   -5939458.929500  -15842524.665575  16263.801484  17236.526583   8389.148713  922015.1
 14570040.000   17791052.108572   -1636496.173950  -13274279.466308  11300.762206  18402.103814  12882.303183  922015.1
 14570280.000   19820459.864776    2785864.021707   -9734254.394083   5506.006310  18224.866235  16437.239525  922015.1
 14570520.000   20401062.511000    7004524.266346   -5480743.382557   -698.527339  16714.498796  18790.855902  922015.1
 14570760.000   19488806.812101   10710580.278181    -825111.829204  -6857.594949  13979.190220  19767.066484  922015.1
 14571000.000   17149482.039187   13632338.997013    3891050.460162 -12517.084924  10219.008909  19291.954002  922015.1
 14571240.000   13554163.731696   15555719.918439    8321404.678194 -17259.412930   5710.905903  17400.145961  922015.1
 14571480.000    8966487.016196   16340258.161336   12140787.262401 -20735.910289    787.323889  14232.320653  922015.1
 14571720.000    3722757.579302   15929330.537615   15069421.916306 -22693.326230  -4190.023403  10023.288716  922015.1
 14571960.000   -1793212.253480   14353897.690177   16893308.775771 -22991.077224  -8857.563296   5082.769631  922015.1
 14572200.000   -7178263.910808   11729761.216988   17479477.185834 -21609.215851 -12875.934037   -227.808202  922015.1
 14572440.000  -12039068.993042    8248907.118175   16785348.649357 -18649.084165 -15953.371423  -5521.102022  922015.1
 14572680.000  -16020494.706043    4165540.987536   14861666.860714 -14325.641647 -17866.127156 -10411.340425  922015.1
 14572920.000  -18831205.462528    -222186.598367   11848905.052250  -8952.683696 -18473.961860 -14540.910539  922015.1
 14573160.000  -20265016.167434   -4593624.537611    7967364.424652  -2921.852530 -17730.934377 -17606.353803  922015.1
 14573400.000  -20216371.040373   -8628970.420024    3501368.924504   3324.945220 -15690.341150 -19381.073953  922015.1
 14573640.000  -18688564.440482  -12032933.327613   -1221508.965726   9328.327866 -12501.922508 -19733.829371  922015.1
 14573880.000  -15793708.105358  -14556694.714223   -5854803.243816  14646.774034  -8400.783260 -18639.383616  922015.1
 14574120.000  -11744305.802374  -16016370.493714  -10058958.305398  18890.543224  -3689.375393 -16180.144186  922015.1
 14574360.000   -6837190.365301  -16306413.406285  -13526507.955106  21750.997345   1286.233193 -12539.219785  922015.1
 14574600.000   -1431247.687774  -15406916.277692  -16004559.909193  23022.597631   6162.943586  -7985.148162  922015.1
 14574840.000    4079067.390639  -13384493.135406  -17312845.598946  22615.875380  10587.145049  -2850.750022  922015.1
 14575080.000    9292260.181304  -10387002.429041  -17356288.212580  20561.685834  14239.253787   2491.057672  922015.1
 14575320.000   13828439.372212   -6632750.550577  -16131555.710511  17008.122610  16855.077556   7653.042987  922015.1
 14575560.000   17356392.694843   -2394972.046259  -13727338.164108  12210.542257  18243.748355  12259.913600  922015.1
 14575800.000   19617501.649091    2017530.919339  -10318362.828232   6515.280789  18301.678366  15974.323543  922015.1
 14576040.000   20444948.893461    6282512.316377   -6153241.269709    336.589969  17021.409710  18521.831980  922015.1
 14576280.000   19776598.617051   10087788.794157   -1536719.727551  -5872.759473  14494.045093  19712.253522  922015.1
 14576520.000   17660263.059840   13154425.588270    3192578.085711 -11655.163243  10904.022884  19455.555920  922015.1
 14576760.000   14250588.540405   15257701.327224    7687364.030248 -16583.890288   6515.752824  17770.162385  922015.1
 14577000.000    9797527.948832   16243913.618240   11617718.392626 -20296.528484   1652.704273  14781.285570  922015.1
 14577240.000    4627538.060265   16041597.803254   14695616.250465 -22521.883387  -3327.637141  10710.484239  922015.1
 14577480.000    -880840.800999   14666463.899136   16696053.617883 -23099.603115  -8060.957369   5857.825015  922015.1
 14577720.000   -6324944.031167   12219752.331696   17473171.098324 -21989.802614 -12203.068448    578.629441  922015.1
 14577960.000  -11307152.545503    8880506.242092   16970450.353592 -19273.982142 -15453.386554  -4742.271722  922015.1
 14578200.000  -15463474.483982    4892608.727622   15224642.244634 -15149.338557 -17575.422366  -9716.977306  922015.1
 14578440.000  -18489857.280584     547235.818314   12363212.606484  -9915.237459 -18413.907245 -13981.947245  922015.1
 14578680.000  -20164381.126655   -3838106.550718    8595343.649035  -3952.891870 -17906.190077 -17223.934603  922015.1
 14578920.000  -20363842.666823   -7942648.294833    4196968.384727   2301.205759 -16088.154283 -19203.497311  922015.1
 14579160.000  -19073277.631495  -11466007.325638    -509335.662784   8387.264957 -13092.896581 -19774.099199  922015.1
 14579400.000  -16387357.411120  -14150540.818008   -5178269.201165  13857.409328  -9141.294790 -18894.223794  922015.1
 14579640.000  -12503288.994549  -15800512.300028   -9467573.955568  18310.530574  -4524.871469 -16630.437775  922015.1
 14579880.000   -7705882.943709  -16296381.827015  -13063431.815236  21422.264500    417.036164 -13151.516900  922015.1
 14580120.000   -2346154.274227  -15603195.278161  -15703464.306077  22968.451379   5323.367518  -8714.393203  922015.1
 14580360.000    3184650.729575  -13772583.369335  -17195547.167097  22839.656397   9837.981549  -3643.825675  922015.1
 14580600.000    8483455.954867  -10938544.496747  -17431267.235416  21047.022849  13634.586733   1691.557166  922015.1
 14580840.000   13164181.372982   -7307563.139663  -16393371.752661  17720.063921  16438.771353   6905.048243  922015.1
 14581080.000   16885212.797937   -3143890.796165  -14156983.792058  13097.834922  18046.351692  11617.944300  922015.1
 14581320.000   19373980.478936    1249155.481948  -10884527.887940   7513.542698  18337.988007  15485.689866  922015.1
 14581560.000   20447090.687209    5550838.974646   -6814531.805918   1372.946799  17289.140343  18222.690310  922015.1
 14581800.000   20024430.175533    9446383.169923   -2244680.069025  -4874.355136  14973.961661  19624.953403  922015.1
 14582040.000   18135728.114441   12650290.218114    2489923.264633 -10768.383472  11560.939614  19586.802637  922015.1
 14582280.000   14918836.714363   14927724.481514    7041614.848611 -15874.035493   7301.163502  18110.154573  922015.1
 14582520.000   10609565.403334   16112141.975242   11076234.257223 -19815.470211   2508.842856  15304.775766  922015.1
 14582760.000    5523878.523912   16117540.155711   14298043.182502 -22304.700136  -2463.483244  11378.817113  922015.1
 14583000.000      34210.165696   14944416.217485   16471415.460603 -23161.703047  -7251.973295   6621.738073  922015.1
 14583240.000   -5458012.684418   12679313.342015   17437809.230905 -22326.237902 -11507.824663   1382.410771  922015.1
 14583480.000  -10551645.178642    9488121.225495   17126947.519100 -19860.450407 -14922.434127  -3957.002604  922015.1
 14583720.000  -14874631.966177    5603900.685116   15561603.058964 -15943.248559 -17247.714603  -9007.636213  922015.1
 14583960.000  -18110787.922645    1310226.704901   12856024.907640 -10858.758209 -18313.457185 -13400.528277  922015.1
 14584200.000  -20022905.749643   -3079205.939301    9207951.683090  -4977.163369 -18040.550591 -16813.238224  922015.1
 14584440.000  -20470400.372052   -7243373.805876    4884473.154568   1271.295741 -16447.623108 -18993.947766  922015.1
 14584680.000  -19420075.648093  -10877526.943749     202614.256932   7427.538031 -13650.994262 -19781.173174  922015.1
 14584920.000  -16948926.077285  -13715846.922122   -4494104.432487  13038.401748  -9856.787513 -19117.202484  922015.1
 14585160.000  -13238414.304774  -15551242.740901   -8861305.214161  17692.072924  -5345.041015 -17052.525181  922015.1
 14585400.000   -8560717.685421  -16250550.004455  -12579355.021506  21049.196697   -447.712501 -13741.378597  922015.1
 14585640.000   -3258209.524041  -15763944.250396  -15376840.958605  22867.492913   4477.111519  -9428.565555  922015.1
 14585880.000    2281907.821786  -14128032.706258  -17050091.283174  23017.674843   9071.604636  -4430.145093  922015.1
 14586120.000    7655786.841457  -11462711.139082  -17477499.038383  21490.787015  13003.512694    890.185293  922015.1
 14586360.000   12471875.510816   -7962265.145870  -16627926.828838  18397.522986  15988.696130   6146.605258  922015.1
 14586600.000   16378813.896348   -3881449.716025  -14562844.452131  13960.233770  17810.228810  10957.587652  922015.1
 14586840.000   19090629.095665     482533.873151  -11432163.128627   8498.542416  18333.508528  14971.922292  922015.1
 14587080.000   20407721.159159    4811203.574855   -7463938.410542   2408.592148  17517.191025  17893.683105  922015.1
 14587320.000   20232078.915886    8787897.067448   -2948273.481447  -3864.201607  15418.005554  19505.213406  922015.1
 14587560.000   18575279.439966   12121193.692564    1783769.465659  -9857.980466  12188.502326  19685.382172  922015.1
 14587800.000   15558088.894132   14566761.563305    6384759.718811 -15130.566127   8066.031633  18419.824387  922015.1
 14588040.000   11401604.668650   15945655.668643   10516865.584253 -19293.504967   3354.597331  15802.403982  922015.1
 14588280.000    6410646.270092   16157563.832352   13877094.084205 -22042.011069  -1598.873472  12027.562868  922015.1
 14588520.000     950828.981367   15187887.278318   16219637.401648 -23177.131183  -6431.573516   7374.080778  922015.1
 14588760.000   -4578534.351086   13108334.746355   17373557.437248 -22618.340060 -10791.382396   2183.186605  922015.1
 14589000.000   -9773514.535046   10071337.308526   17254872.090989 -20407.793415 -14361.716718  -3166.050243  922015.1
 14589240.000  -14254716.343762    6298786.947883   15872402.313771 -16706.361507 -16883.593894  -8283.953406  922015.1
 14589480.000  -17694515.298220    2066052.281062   13327071.852851 -11782.290305 -18172.936882 -12797.075669  922015.1
 14589720.000  -19840872.821891   -2317713.984076    9804840.455980  -5993.651830 -18134.180896 -16374.506707  922015.1
 14589960.000  -20536069.630652   -6531956.575943    5563502.656553    236.329765 -16768.738172 -18752.442599  922015.1
 14590200.000  -19728721.744355  -10268285.335617     913988.421288   6450.220866 -14176.083792 -19754.818769  922015.1
 14590440.000  -17477935.915311  -13253362.953416   -3802566.978449  12190.664169 -10547.105708 -19307.790163  922015.1
 14590680.000  -13948995.789192  -15269273.523726   -8240269.046286  17035.995133  -6149.715962 -17445.761098  922015.1
 14590920.000   -9400819.487488  -16169569.591460  -12074221.442924  20632.468408  -1307.644629 -14307.986486  922015.1
 14591160.000   -4166426.327641  -15889714.585863  -15024437.540186  22720.005093   3624.653823 -10126.886099  922015.1
 14591400.000    1371840.580420  -14451262.260660  -16876055.942684  23149.773663   8288.578488  -5209.135552  922015.1
 14591640.000    6810191.924208  -11959784.125899  -17494468.889809  21892.670307  12346.657999     87.175667  922015.1
 14591880.000   11752371.885641   -8596968.012997  -16834660.419664  19040.021314  15505.618954   5377.878345  922015.1
 14592120.000   15837902.352593   -4607577.577582  -14944329.966032  14797.002609  17536.132179  10278.938933  922015.1
 14592360.000   18767935.032193    -282094.327126  -11960671.640850   9469.206468  18288.845631  14432.965744  922015.1
 14592600.000   20327058.618089    4063948.283836   -8100909.326856   3442.469026  17705.820389  17534.462598  922015.1
 14592840.000   20399553.363659    8112731.236100   -3647042.896139  -2843.083485  15826.447733  19352.710623  922015.1
 14593080.000   18978708.182211   11567580.956200    1074506.375112  -8924.965830  12786.742530  19750.975420  922015.1
 14593320.000   16167905.664386   14175217.640968    5717083.918302 -14354.292856   8810.019862  18698.627349  922015.1
 14593560.000   12173076.931070   15744769.767783    9939766.073515 -18730.935738   4189.620111  16273.707127  922015.1
 14593800.000    7287206.002696   16161910.451365   13432838.545662 -21734.169454   -734.145677  12656.414151  922015.1
 14594040.000    1868298.755423   15397000.596887   15940672.126014 -23146.050333  -5600.356828   8114.174338  922015.1
 14594280.000   -3687204.129617   13506817.192479   17280219.217508 -22865.890621 -10054.152011   2980.532039  922015.1
 14594520.000   -8973415.797114   10630026.556539   17353965.107022 -20915.842966 -13772.003767  -2369.634007  922015.1
 14594760.000  -13604292.962453    6976911.565408   16156694.239093 -17438.050835 -16484.081543  -7546.471226  922015.1
 14595000.000  -17241386.657321    2814161.571727   13775840.349977 -12684.713642 -17992.868491 -12172.327987  922015.1
 14595240.000  -19618357.008526   -1554248.338449   10385333.792247  -7001.227420 -18187.154529 -15908.359072  922015.1
 14595480.000  -20560656.358484   -5808995.190324    6233254.826091   -802.595257 -17051.262096 -18479.403450  922015.1
 14595720.000  -19998766.305503   -9638778.811396    1623906.786083   5456.314144 -14667.556075 -19695.244417  922015.1
 14595960.000  -17973726.468341  -12763404.940357   -3104568.044610  11314.957542 -11211.336420 -19466.053162  922015.1
 14596200.000  -14634229.375569  -14954672.604607   -7605363.247306  16342.695946  -6937.768964 -17809.978662  922015.1
 14596440.000  -10225344.588101  -16053233.540760  -11548880.994221  20172.063730  -2161.632479 -14851.146183  922015.1
 14596680.000   -5069993.353054  -15980027.650565  -14647037.700808  22525.679673   2767.081073 -10808.968417  922015.1
 14596920.000     455143.389317  -14741568.622312  -16674121.327995  23235.313292   7489.687823  -5980.331462  922015.1
 14597160.000    5947178.464231  -12428918.535436  -17482745.000435  22251.765086  11664.380915   -717.052030  922015.1
 14597400.000   11005963.151976   -9210795.751780  -17014073.114464  19646.755540  14989.492298   4599.023889  922015.1
 14597640.000   15262607.470898   -5321430.306589  -15301904.478386  15607.564227  17223.842445   9582.206139  922015.1
 14597880.000   18405892.529353   -1043971.753259  -12470434.316652  10424.951538  18203.456866  13869.263281  922015.1
 14598120.000   20204961.900979    3309659.699977   -8725722.833258   4474.025581  17854.184699  17145.409675  922015.1
 14598360.000   20526591.676017    7421245.410036   -4341204.566943  -1811.366327  16198.283321  19167.537190  922015.1
 14598600.000   19345720.323724   10989594.796925     361941.094088  -7969.348524  13354.874072  19783.768893  922015.1
 14598840.000   16747976.865745   13753062.502556    5038458.570816 -13545.392647   9532.418475  18946.884376  922015.1
 14599080.000   12923595.793386   15509250.753625    9344875.814759 -18128.155646   5012.884398  16718.856793  922015.1
 14599320.000    8153098.436552   16130069.795258   12965230.728516 -21381.345379    129.470282  13265.359203  922015.1
 14599560.000    2786138.216093   15570958.724708   15634471.335342 -23068.568844  -4759.477865   8841.984101  922015.1
 14599800.000   -2784541.590858   13873686.617092   17157677.659579 -23068.992159  -9297.254724   3773.817905  922015.1
 14600040.000   -8151845.655462   11162888.925408   17423911.789657 -21384.352759 -13154.053109  -1568.618841  922015.1
 14600280.000  -12923785.210495    7636797.121737   16413966.152155 -18137.897348 -16049.962411  -6796.018512  922015.1
 14600520.000  -16751666.328965    3552872.161047   14201607.293147 -13565.089861 -17774.137771 -11527.267820  922015.1
 14600760.000  -19355297.530668    -790666.066724   10948437.695100  -7998.126429 -18199.918764 -15416.020253  922015.1
 14601000.000  -20543610.822159   -5076344.603914    6892431.651283  -1843.226720 -17294.707742 -18176.109384  922015.1
 14601240.000  -20229084.850856   -8990629.771152    2330789.667912   4448.299032 -15123.952071 -19603.454417  922015.1
 14601480.000  -18434584.541658  -12247136.324192   -2401869.007735  10413.667968 -11847.161552 -19592.465327  922015.1
 14601720.000  -15291863.494870  -14607964.539922   -6958389.876021  15614.254448  -7706.220377 -18145.015284  922015.1
 14601960.000  -11031600.511414  -15901301.245492  -11004994.575101  19669.539673  -3006.344965 -15369.827241  922015.1
 14602200.000   -5965925.073384  -16033829.680623  -14245961.067346  22285.400140   1907.835411 -11473.020704  922015.1
 14602440.000    -465085.514246  -14997067.024044  -16445084.257488  23274.280144   6678.347781  -6741.180783  922015.1
 14602680.000    5069708.678819  -12867457.795201  -17442447.892863  22566.964585  10959.649106  -1519.461557  922015.1
 14602920.000   10235210.568396   -9800463.994474  -17165521.308899  20215.491184  14442.501380   3813.303306  922015.1
 14603160.000   14654847.996293   -6019324.567501  -15634168.408771  16388.883129  16874.511599   8870.357906  922015.1
 14603400.000   18005638.283114   -1799245.507359  -12959385.965217  11362.291226  18077.616235  13283.441622  922015.1
 14603640.000   20041655.475986    2552125.412048   -9335726.871524   5499.197949  17961.377246  16728.703426  922015.1
 14603880.000   20612422.683059    6716843.383641   -5027687.490055   -773.177483  16531.243394  18950.967068  922015.1
 14604120.000   19674594.721478   10389951.340622    -350687.190460  -6994.768570  13889.530671  19783.861343  922015.1
 14604360.000   17295819.083596   13302137.763730    4352024.739448 -12706.570540  10229.393078  19163.698288  922015.1
 14604600.000   13650151.652262   15240021.508562    8735014.060184 -17486.868868   5820.647576  17136.157824  922015.1
 14604840.000    9004995.770391   16062086.312219   12476605.799460 -20984.468512    988.371424  13852.038004  922015.1
 14605080.000    3700921.861657   15708952.711097   15302732.926479 -22944.497022  -3912.405161   9554.619431  922015.1
 14605320.000   -1873772.168775   14207359.306492   17006932.602740 -23226.255592  -8523.600899   4560.212792  922015.1
 14605560.000   -7311614.898849   11667731.758222   17465036.994792 -21811.278801 -12509.999147   -765.899549  922015.1
 14605800.000  -12215426.382731    8275867.578873   16643841.235308 -18803.185537 -15582.260449  -6035.390423  922015.1
 14606040.000  -16226909.676627    4279475.909148   14603397.788488 -14420.490342 -17516.899489 -10864.075172  922015.1
 14606280.000  -19052533.024435     -29639.493155   11492748.352940  -8981.347467 -18172.092716 -14898.866018  922015.1
 14606520.000  -20485036.708812   -4336564.829603    7539396.819161  -2882.403249 -17498.523372 -17843.117934  922015.1
 14606760.000  -20419004.241035   -8326242.890359    3032966.894859   3429.471310 -15544.543978 -19479.179604  922015.1
 14607000.000  -18859043.724992  -11706757.697196   -1695982.278962   9490.059650 -12453.561532 -19685.998261  922015.1
 14607240.000  -15919679.560397  -14231053.090968   -6300539.533700  14853.632834  -8453.584443 -18449.254300  922015.1
 14607480.000  -11816723.533526  -15715240.488625  -10443316.683894  19127.210014  -3839.614237 -15862.024473  922015.1
 14607720.000   -6850932.315597  -16052011.396281  -13821451.781676  22000.357871   1049.467524 -12116.854027  922015.1
 14607960.000   -1385391.598741  -15218027.530163  -16188672.460504  23266.922256   5857.192147  -7489.569334  922015.1
 14608200.000    4181187.638818  -13275017.878805  -17372789.224560  22837.538228  10235.252181  -2317.866726  922015.1
 14608440.000    9443206.758438  -10364933.425986  -17287707.653240  20744.382391  13867.278213   3022.718371  922015.1
 14608680.000   14017148.816868   -6699628.534974  -15939385.017133  17138.093897  16490.387313   8145.028190  922015.1
 14608920.000   17568915.882295   -2545824.281140  -13425475.181994  12277.708485  17912.903214  12676.423445  922015.1
 14609160.000   19838022.456587    1793764.168276   -9928723.139696   6514.288215  18028.582580  16284.741754  922015.1
 14609400.000   20656985.587983    6002150.343281   -5704240.688356    267.335608  16825.741690  18702.937292  922015.1
 14609640.000   19964308.392605    9771253.531874   -1061254.473302  -6004.932802  14390.161679  19750.285617  922015.1
 14609880.000   17809640.992067   12824819.811727    3659599.983086 -11840.438941  10899.640297  19347.562772  922015.1
 14610120.000   14350479.145658   14939079.079811    8111612.979966 -16808.392732   6611.091509  17523.893912  922015.1
 14610360.000    9840500.845243   15959522.444114   11967984.617078 -20543.385489   1840.918007  14414.863441  922015.1
 14610600.000    4610385.726051   15812217.199085   14946149.073772 -22772.976802  -3060.269860  10250.912687  922015.1
 14610840.000    -956901.751546   14508832.665271   16828430.878031 -23336.348645  -7734.086200   5338.839780  922015.1
 14611080.000   -6454327.047844   12145365.638316   17477651.974338 -22194.672845 -11840.436657     38.411054  922015.1
 14611320.000  -11480369.183372    8894823.810571   16846713.561491 -19432.186089 -15081.369592  -5263.949102  922015.1
 14611560.000  -15667874.391191    4994603.627540   14981786.051094 -15249.415162 -17221.267995 -10181.843136  922015.1
 14611800.000  -18710543.360129     729472.152598   12019082.471340  -9950.089727 -18103.504573 -14355.837258  922015.1
 14612040.000  -20385323.928925   -3588950.132329    8175228.616405  -3920.227468 -17662.397097 -17479.329794  922015.1
 14612280.000  -20569066.838505   -7644848.797815    3731748.474963   2398.683143 -15929.134728 -19321.686052  922015.1
 14612520.000  -19248020.375059  -11141478.287468    -985499.323394   8542.201942 -13030.598123 -19746.583279  922015.1
 14612760.000  -16519130.563462  -13823227.711613   -5630467.092861  14058.327725  -9180.574658 -18723.313217  922015.1
 14613000.000  -12582770.017558  -15494631.570514   -9862745.262357  18542.745256  -4663.129222 -16329.138227  922015.1
 14613240.000   -7727523.305744  -16034628.145254  -13372813.879001  21669.194622    189.849795 -12742.362457  922015.1
 14613480.000   -2308517.105491  -15405006.964429  -15904658.087151  23212.553459   5024.145261  -8227.536939  922015.1
 14613720.000    3278794.335267  -13652663.257900  -17274086.275993  23063.624876   9489.079037  -3114.757999  922015.1
 14613960.000    8627293.436837  -10905740.208356  -17381556.269078  21234.591739  13262.044521   2224.799024  922015.1
 14614200.000   13347227.364717   -7364260.552354  -16219040.076132  17857.155366  16070.069956   7404.005532  922015.1
 14614440.000   17094004.014335   -3285899.866252  -13870675.364870  13173.870956  17708.457609  12046.403556  922015.1
 14614680.000   19593043.257396    1032236.419563  -10507063.780794   7522.518468  18055.449855  15812.146530  922015.1
 14614920.000   20660111.859303    5274859.013183   -6373462.001048   1313.894708  17082.487358  18422.968161  922015.1
 14615160.000   20215496.574905    9131461.984491   -1772294.977303  -4997.083229  14858.064793  19683.950707  922015.1
 14615400.000   18290601.711700   12319360.074330    2958942.757624 -10945.329082  11544.275869  19499.928911  922015.1
 14615640.000   15026027.959004   14604915.730805    7472817.989540 -16091.985719   7385.098831  17883.839812  922015.1
 14615880.000   10661113.761514   15821009.681514   11437950.252806 -20058.332995   2687.242616  14955.586890  922015.1
 14616120.000    5515951.546205   15879330.630804   14563684.356857 -22554.378422  -2203.497385  10932.370529  922015.1
 14616360.000     -32634.357442   14776561.480774   16621488.546132 -23400.028924  -6929.301744   6111.039971  922015.1
 14616600.000   -5578931.233965   12594076.387820   17461302.730148 -22535.706193 -11146.242744    844.746799  922015.1
 14616840.000  -10717787.464676    9491724.631556   17022107.816811 -20025.536696 -14548.160117  -4482.154333  922015.1
 14617080.000  -15073848.190662    5696133.154171   15336132.949257 -16052.136542 -16887.953861  -9481.522997  922015.1
 14617320.000  -18328583.948178    1484396.407438   12526514.883601 -10903.790302 -17994.620726 -13788.316214  922015.1
 14617560.000  -20243491.009687   -2835810.086416    8798626.358676  -4955.277058 -17786.082227 -17086.472680  922015.1
 14617800.000  -20677844.953851   -6948571.941520    4425422.919216   1358.173182 -16276.396909 -19132.544470  922015.1
 14618040.000  -19599499.482274  -10552981.454444    -272436.608530   7572.702584 -13575.958242 -19775.149849  922015.1
 14618280.000  -17087547.552254  -13385500.990264   -4950320.627486  13231.156502  -9883.850646 -18967.299966  922015.1
 14618520.000  -13326438.572886  -15239549.586301   -9265324.350558  17918.405640  -5472.494154 -16770.208781  922015.1
 14618760.000   -8591998.588851  -15980638.613500  -12901757.528049  21292.892596   -666.283775 -13347.809021  922015.1
 14619000.000   -3230642.284115  -15555869.015722  -15594283.242888  23111.313569   4183.610205  -8952.846926  922015.1
 14619240.000    2366274.740504  -13997239.873745  -17146920.502972  23244.336387   8725.124226  -3906.875481  922015.1
 14619480.000    7790840.707719  -11418868.643817  -17446805.240426  21683.929497  12629.943823   1423.192280  922015.1
 14619720.000   12647799.248417   -8008565.257188  -16471977.320856  18542.781218  15615.715397   6651.109213  922015.1
 14619960.000   16582685.701726   -4014455.947390  -14292916.381440  14046.342019  17465.067976  11397.083821  922015.1
 14620200.000   19307336.700518     272570.203227  -11067843.902958   8518.658359  18041.265779  15314.156447  922015.1
 14620440.000   20621103.049253    4539610.032557   -7031776.782817   2360.937717  17298.959816  18113.237353  922015.1
 14620680.000   20426206.728002    8474456.320362   -2479886.325069  -3976.007540  15289.646856  19585.650295  922015.1
 14620920.000   18735661.313517   11788729.185813    2254042.361573 -10025.600017  12159.291467  19620.517981  922015.1
 14621160.000   15672774.374908   14239468.836256    6822379.738872 -15341.333622   8138.096569  18214.232209  922015.1
 14621400.000   11462084.659899   15647375.739043   10889670.556338 -19531.643379   3522.822446  15471.227864  922015.1
 14621640.000    6412438.308037   15910040.302886   14157697.506826 -22289.909842  -1346.687807  11595.118792  922015.1
 14621880.000     893786.672633   15009194.857639   16387429.607428 -23416.515999  -6113.678473   6872.263307  922015.1
 14622120.000   -4690254.591173   13011535.809640   17416249.757054 -22831.849103 -10431.045388   1648.913153  922015.1
 14622360.000   -9931785.748128   10063480.503459   17169330.128076 -20579.771082 -13985.405473  -3693.862587  922015.1
 14622600.000  -14447961.409317    6380435.243095   15664851.917429 -16824.059629 -16518.550772  -8766.581806  922015.1
 14622840.000  -17908617.744614    2231291.893825   13012723.473832 -11837.398711 -17845.667536 -13198.923445  922015.1
 14623080.000  -20060275.319688   -2080909.934823    9406774.730224  -5982.472656 -17868.792663 -16666.012472  922015.1
 14623320.000  -20744885.029007   -6240905.000039    5110956.488626    312.765666 -16584.880829 -18912.129241  922015.1
 14623560.000  -19911914.151895   -9944333.348529     440203.152379   6585.952837 -14087.517329 -19771.069444  922015.1
 14623800.000  -17622413.693727  -12920351.423121   -4262836.877029  12375.543100 -10560.706156 -19179.669526  922015.1
 14624040.000  -14044532.942399  -14951795.079284   -8653347.583021  17256.468469  -6264.805308 -17183.130456  922015.1
 14624280.000   -9440738.148385  -15891134.832273  -12410016.252591  20872.716802  -1515.910253 -13930.622369  922015.1
 14624520.000   -4148007.465708  -15670967.367631  -15258616.039864  22963.012468   3338.622042  -9662.656431  922015.1
 14624760.000    1447182.766598  -14308419.146048  -16991738.309077  23378.307047   7946.030634  -4691.916511  922015.1
 14625000.000    6936994.272585  -11903410.525799  -17483375.972356  22090.343207  11973.126882    620.029919  922015.1
 14625240.000   11921426.005402   -8631198.944950  -16697654.387354  19192.237301  15128.793373   5887.949339  922015.1
 14625480.000   16036839.055285   -4729856.816088  -14691348.875797  14892.157099  17183.726847  10729.476607  922015.1
 14625720.000   18982039.819751    -483432.169002  -11610042.129434   9499.574901  17986.410854  14791.115117  922015.1
 14625960.000   20540371.683433    3798250.069619   -7678156.626784   3405.530332  17475.184168  17773.551573  922015.1
 14626200.000   20596153.736048    7802034.906644   -3183093.654638  -2944.536306  15684.405307  19454.751283  922015.1
 14626440.000   19143941.659195   11234533.007753    1545620.531365  -9083.245060  12743.662333  19708.262499  922015.1
 14626680.000   16289475.803404   13844096.394179    6160772.794675 -14557.598944   8869.050519  18514.182101  922015.1
 14626920.000   12241941.175259   15439707.987086   10323427.103239 -18964.090143   4346.410220  15961.000479  922015.1
 14627160.000    7298260.235322   15905130.232214   13728275.838696 -21979.764047   -491.041492  12238.456780  922015.1
 14627400.000    1820734.174702   15207227.891300   16126181.988396 -23385.955388  -5288.458336   7621.749746  922015.1
 14627640.000   -3789906.735741   13397923.765027   17342195.381644 -23082.663129  -9696.203531   2449.844782  922015.1
 14627880.000   -9123766.346308   10609964.098261   17287865.707490 -21093.719133 -13394.269930  -2899.681299  922015.1
 14628120.000  -13791327.252724    7047103.661044   15967342.625533 -17563.946109 -16114.294921  -8037.247383  922015.1
 14628360.000  -17451414.370789    2969452.627167   13477054.452996 -12749.277600 -17657.803532 -12587.860945  922015.1
 14628600.000  -19836020.471869   -1325180.634730    9998982.671340  -6999.947434 -17911.190519 -16218.021632  922015.1
